phase,method,dataset,N,d,centers,std,noise_frac,seed,backend,n_splits,splitA_pos,splitA_size,chunksize,knn_eff,n_jobs,fit_time,ext_time,total_time,n_obs,ari,ami
experiment,parallel_sdoclust,blobs,50000,50,10,2.0,0.0,42,seq,4,0,12500,2000,5,-1,0.2396998405456543,0.4424750804901123,0.6821749210357666,262,1.0,1.0
experiment,parallel_sdoclust,blobs,50000,50,10,2.0,0.0,42,seq,8,0,6250,2000,5,-1,0.1258101463317871,0.4423971176147461,0.5682072639465332,256,1.0,1.0
experiment,parallel_sdoclust,blobs,50000,50,10,2.0,0.0,42,seq,8,0,6250,2000,5,-1,0.11867809295654297,0.4441096782684326,0.5627877712249756,256,1.0,1.0
experiment,parallel_sdoclust,blobs,50000,50,10,2.0,0.0,42,seq,16,0,3125,2000,5,-1,0.06421232223510742,0.4241311550140381,0.4883434772491455,241,1.0,1.0
experiment,parallel_sdoclust,blobs,50000,50,10,2.0,0.0,42,seq,16,0,3125,2000,5,-1,0.06488156318664551,0.42488622665405273,0.48976778984069824,241,1.0,1.0
experiment,parallel_sdoclust,blobs,50000,50,10,2.0,0.0,42,joblib,2,0,25000,2000,5,-1,0.4853520393371582,0.46177124977111816,0.9471232891082764,264,1.0,1.0
experiment,parallel_sdoclust,blobs,50000,50,10,2.0,0.0,42,joblib,2,0,25000,2000,5,-1,0.48481321334838867,0.46175074577331543,0.9465639591217041,264,1.0,1.0
experiment,parallel_sdoclust,blobs,50000,50,10,2.0,0.0,42,joblib,4,0,12500,2000,5,-1,0.2465822696685791,0.2349860668182373,0.4815683364868164,262,1.0,1.0
experiment,parallel_sdoclust,blobs,50000,50,10,2.0,0.0,42,joblib,4,0,12500,2000,5,-1,0.2358691692352295,0.23682403564453125,0.47269320487976074,262,1.0,1.0
experiment,parallel_sdoclust,blobs,50000,50,10,2.0,0.0,42,joblib,8,0,6250,2000,5,-1,0.11874628067016602,0.15893888473510742,0.27768516540527344,256,1.0,1.0
experiment,parallel_sdoclust,blobs,50000,50,10,2.0,0.0,42,joblib,8,0,6250,2000,5,-1,0.1248331069946289,0.1589946746826172,0.2838277816772461,256,1.0,1.0
experiment,parallel_sdoclust,blobs,50000,50,10,2.0,0.0,42,joblib,16,0,3125,2000,5,-1,0.06502985954284668,0.1303701400756836,0.19539999961853027,241,1.0,1.0
experiment,parallel_sdoclust,blobs,50000,50,10,2.0,0.0,42,joblib,16,0,3125,2000,5,-1,0.06507611274719238,0.13167738914489746,0.19675350189208984,241,1.0,1.0
experiment,parallel_sdoclust,blobs,50000,50,10,2.0,0.0,42,dask,2,0,25000,2000,5,-1,0.48867130279541016,0.4541923999786377,0.9428637027740479,264,1.0,1.0
experiment,parallel_sdoclust,blobs,50000,50,10,2.0,0.0,42,dask,2,0,25000,2000,5,-1,0.4857981204986572,0.4564368724822998,0.942234992980957,264,1.0,1.0
experiment,parallel_sdoclust,blobs,50000,50,10,2.0,0.0,42,dask,4,0,12500,2000,5,-1,0.24623894691467285,0.22417521476745605,0.4704141616821289,262,1.0,1.0
experiment,parallel_sdoclust,blobs,50000,50,10,2.0,0.0,42,dask,4,0,12500,2000,5,-1,0.24010252952575684,0.2494649887084961,0.48956751823425293,262,1.0,1.0
experiment,parallel_sdoclust,blobs,50000,50,10,2.0,0.0,42,dask,8,0,6250,2000,5,-1,0.11885666847229004,0.1569077968597412,0.27576446533203125,256,1.0,1.0
experiment,parallel_sdoclust,blobs,50000,50,10,2.0,0.0,42,dask,8,0,6250,2000,5,-1,0.11994647979736328,0.15739178657531738,0.27733826637268066,256,1.0,1.0
experiment,parallel_sdoclust,blobs,50000,50,10,2.0,0.0,42,dask,16,0,3125,2000,5,-1,0.06475996971130371,0.1251983642578125,0.1899583339691162,241,1.0,1.0
experiment,parallel_sdoclust,blobs,50000,50,10,2.0,0.0,42,dask,16,0,3125,2000,5,-1,0.06474852561950684,0.12532544136047363,0.19007396697998047,241,1.0,1.0
baseline,sdoclust_full,blobs,50000,50,10,2.0,0.0,42,na,-1,-1,-1,2000,-1,-1,1.4842033386230469,0.0,1.4842033386230469,-1,1.0,1.0
baseline,sdoclust_full,blobs,50000,50,10,2.0,0.0,42,na,-1,-1,-1,2000,-1,-1,1.4853060245513916,0.0,1.4853060245513916,-1,1.0,1.0
baseline,kmeans_seq,blobs,50000,50,10,2.0,0.0,42,na,-1,-1,-1,2000,-1,-1,0.2139730453491211,0.0,0.2139730453491211,-1,0.8697907122501605,0.954146642624086
baseline,minibatch_seq,blobs,50000,50,10,2.0,0.0,42,na,-1,-1,-1,2000,-1,-1,0.04393792152404785,0.0,0.04393792152404785,-1,1.0,1.0
baseline,minibatch_joblib,blobs,50000,50,10,2.0,0.0,42,na,-1,-1,-1,2000,-1,-1,0.10405158996582031,0.0,0.10405158996582031,-1,0.7983406293161938,0.9258426290244797
baseline,minibatch_dask,blobs,50000,50,10,2.0,0.0,42,na,-1,-1,-1,2000,-1,-1,0.13349556922912598,0.0,0.13349556922912598,-1,0.7983406293161938,0.9258426290244797
baseline,daskml_kmeans,blobs,50000,50,10,2.0,0.0,42,na,-1,-1,-1,2000,-1,-1,0.42551159858703613,0.0,0.42551159858703613,-1,1.0,1.0
baseline,kmeans_seq,blobs,50000,50,10,2.0,0.0,42,na,-1,-1,-1,2000,-1,-1,0.21790194511413574,0.0,0.21790194511413574,-1,0.8697907122501605,0.954146642624086
baseline,minibatch_seq,blobs,50000,50,10,2.0,0.0,42,na,-1,-1,-1,2000,-1,-1,0.04373669624328613,0.0,0.04373669624328613,-1,1.0,1.0
baseline,minibatch_joblib,blobs,50000,50,10,2.0,0.0,42,na,-1,-1,-1,2000,-1,-1,0.09309005737304688,0.0,0.09309005737304688,-1,0.7983406293161938,0.9258426290244797
baseline,minibatch_dask,blobs,50000,50,10,2.0,0.0,42,na,-1,-1,-1,2000,-1,-1,0.1348097324371338,0.0,0.1348097324371338,-1,0.7983406293161938,0.9258426290244797
baseline,daskml_kmeans,blobs,50000,50,10,2.0,0.0,42,na,-1,-1,-1,2000,-1,-1,0.43199896812438965,0.0,0.43199896812438965,-1,1.0,1.0
experiment,parallel_sdoclust,blobs,50000,50,10,2.0,0.0,42,seq,2,0,25000,2000,5,-1,0.4823799133300781,0.45260190963745117,0.9349818229675293,264,1.0,1.0
experiment,parallel_sdoclust,blobs,50000,50,10,2.0,0.0,42,seq,2,0,25000,2000,5,-1,0.4852137565612793,0.4531373977661133,0.9383511543273926,264,1.0,1.0
experiment,parallel_sdoclust,blobs,50000,50,10,2.0,0.0,42,seq,4,0,12500,2000,5,-1,0.23625969886779785,0.4424107074737549,0.6786704063415527,262,1.0,1.0
experiment,parallel_sdoclust,blobs,50000,50,10,2.0,0.0,42,seq,4,0,12500,2000,5,-1,0.23977231979370117,0.44402027130126953,0.6837925910949707,262,1.0,1.0
experiment,parallel_sdoclust,blobs,50000,50,10,2.0,0.0,42,seq,8,0,6250,2000,5,-1,0.12147116661071777,0.4480173587799072,0.569488525390625,256,1.0,1.0
experiment,parallel_sdoclust,blobs,50000,50,10,2.0,0.0,42,seq,8,0,6250,2000,5,-1,0.11918425559997559,0.4455258846282959,0.5647101402282715,256,1.0,1.0
experiment,parallel_sdoclust,blobs,50000,50,10,2.0,0.0,42,seq,16,0,3125,2000,5,-1,0.06452417373657227,0.42306995391845703,0.4875941276550293,241,1.0,1.0
experiment,parallel_sdoclust,blobs,50000,50,10,2.0,0.0,42,seq,16,0,3125,2000,5,-1,0.06468367576599121,0.4243624210357666,0.4890460968017578,241,1.0,1.0
experiment,parallel_sdoclust,blobs,50000,50,10,2.0,0.0,42,joblib,2,0,25000,2000,5,-1,0.48387861251831055,0.46088266372680664,0.9447612762451172,264,1.0,1.0
experiment,parallel_sdoclust,blobs,50000,50,10,2.0,0.0,42,joblib,2,0,25000,2000,5,-1,0.4866030216217041,0.46019411087036133,0.9467971324920654,264,1.0,1.0
experiment,parallel_sdoclust,blobs,50000,50,10,2.0,0.0,42,joblib,4,0,12500,2000,5,-1,0.24581050872802734,0.23423123359680176,0.4800417423248291,262,1.0,1.0
experiment,parallel_sdoclust,blobs,50000,50,10,2.0,0.0,42,joblib,4,0,12500,2000,5,-1,0.23951315879821777,0.23467803001403809,0.47419118881225586,262,1.0,1.0
experiment,parallel_sdoclust,blobs,50000,50,10,2.0,0.0,42,joblib,8,0,6250,2000,5,-1,0.11856269836425781,0.15890121459960938,0.2774639129638672,256,1.0,1.0
experiment,parallel_sdoclust,blobs,50000,50,10,2.0,0.0,42,joblib,8,0,6250,2000,5,-1,0.11919069290161133,0.15910053253173828,0.2782912254333496,256,1.0,1.0
experiment,parallel_sdoclust,blobs,50000,50,10,2.0,0.0,42,joblib,16,0,3125,2000,5,-1,0.0646662712097168,0.1322021484375,0.1968684196472168,241,1.0,1.0
experiment,parallel_sdoclust,blobs,50000,50,10,2.0,0.0,42,joblib,16,0,3125,2000,5,-1,0.06673979759216309,0.13179874420166016,0.19853854179382324,241,1.0,1.0
experiment,parallel_sdoclust,blobs,50000,50,10,2.0,0.0,42,dask,2,0,25000,2000,5,-1,0.48841118812561035,0.4551975727081299,0.9436087608337402,264,1.0,1.0
experiment,parallel_sdoclust,blobs,50000,50,10,2.0,0.0,42,dask,2,0,25000,2000,5,-1,0.48473167419433594,0.456981897354126,0.9417135715484619,264,1.0,1.0
experiment,parallel_sdoclust,blobs,50000,50,10,2.0,0.0,42,dask,4,0,12500,2000,5,-1,0.2475883960723877,0.24666595458984375,0.49425435066223145,262,1.0,1.0
experiment,parallel_sdoclust,blobs,50000,50,10,2.0,0.0,42,dask,4,0,12500,2000,5,-1,0.2400047779083252,0.2252030372619629,0.4652078151702881,262,1.0,1.0
experiment,parallel_sdoclust,blobs,50000,50,10,2.0,0.0,42,dask,8,0,6250,2000,5,-1,0.1190488338470459,0.15741634368896484,0.27646517753601074,256,1.0,1.0
experiment,parallel_sdoclust,blobs,50000,50,10,2.0,0.0,42,dask,8,0,6250,2000,5,-1,0.11831879615783691,0.15691685676574707,0.275235652923584,256,1.0,1.0
experiment,parallel_sdoclust,blobs,50000,50,10,2.0,0.0,42,dask,16,0,3125,2000,5,-1,0.06478691101074219,0.13758468627929688,0.20237159729003906,241,1.0,1.0
experiment,parallel_sdoclust,blobs,50000,50,10,2.0,0.0,42,dask,16,0,3125,2000,5,-1,0.06708455085754395,0.1282975673675537,0.19538211822509766,241,1.0,1.0
baseline,sdoclust_full,blobs,50000,100,10,1.0,0.0,42,na,-1,-1,-1,2000,-1,-1,2.325725793838501,0.0,2.325725793838501,-1,1.0,1.0
baseline,sdoclust_full,blobs,50000,100,10,1.0,0.0,42,na,-1,-1,-1,2000,-1,-1,2.332777976989746,0.0,2.332777976989746,-1,1.0,1.0
baseline,kmeans_seq,blobs,50000,100,10,1.0,0.0,42,na,-1,-1,-1,2000,-1,-1,0.16988754272460938,0.0,0.16988754272460938,-1,1.0,1.0
baseline,minibatch_seq,blobs,50000,100,10,1.0,0.0,42,na,-1,-1,-1,2000,-1,-1,0.09319782257080078,0.0,0.09319782257080078,-1,1.0,1.0
baseline,minibatch_joblib,blobs,50000,100,10,1.0,0.0,42,na,-1,-1,-1,2000,-1,-1,0.2807276248931885,0.0,0.2807276248931885,-1,0.8979206135558981,0.9689107258793551
baseline,minibatch_dask,blobs,50000,100,10,1.0,0.0,42,na,-1,-1,-1,2000,-1,-1,0.22286295890808105,0.0,0.22286295890808105,-1,0.8979206135558981,0.9689107258793551
baseline,daskml_kmeans,blobs,50000,100,10,1.0,0.0,42,na,-1,-1,-1,2000,-1,-1,0.516909122467041,0.0,0.516909122467041,-1,1.0,1.0
baseline,kmeans_seq,blobs,50000,100,10,1.0,0.0,42,na,-1,-1,-1,2000,-1,-1,0.16360759735107422,0.0,0.16360759735107422,-1,1.0,1.0
baseline,minibatch_seq,blobs,50000,100,10,1.0,0.0,42,na,-1,-1,-1,2000,-1,-1,0.09393048286437988,0.0,0.09393048286437988,-1,1.0,1.0
baseline,minibatch_joblib,blobs,50000,100,10,1.0,0.0,42,na,-1,-1,-1,2000,-1,-1,0.28563737869262695,0.0,0.28563737869262695,-1,0.8979206135558981,0.9689107258793551
baseline,minibatch_dask,blobs,50000,100,10,1.0,0.0,42,na,-1,-1,-1,2000,-1,-1,0.22296667098999023,0.0,0.22296667098999023,-1,0.8979206135558981,0.9689107258793551
baseline,daskml_kmeans,blobs,50000,100,10,1.0,0.0,42,na,-1,-1,-1,2000,-1,-1,0.5213086605072021,0.0,0.5213086605072021,-1,1.0,1.0
experiment,parallel_sdoclust,blobs,50000,100,10,1.0,0.0,42,seq,2,0,25000,2000,5,-1,0.7544622421264648,0.735515832901001,1.4899780750274658,265,1.0,1.0
experiment,parallel_sdoclust,blobs,50000,100,10,1.0,0.0,42,seq,2,0,25000,2000,5,-1,0.7592260837554932,0.7368917465209961,1.4961178302764893,265,1.0,1.0
experiment,parallel_sdoclust,blobs,50000,100,10,1.0,0.0,42,seq,4,0,12500,2000,5,-1,0.36544203758239746,0.7186493873596191,1.0840914249420166,260,1.0,1.0
experiment,parallel_sdoclust,blobs,50000,100,10,1.0,0.0,42,seq,4,0,12500,2000,5,-1,0.36801743507385254,0.7211182117462158,1.0891356468200684,260,1.0,1.0
experiment,parallel_sdoclust,blobs,50000,100,10,1.0,0.0,42,seq,8,0,6250,2000,5,-1,0.17887115478515625,0.7261037826538086,0.9049749374389648,254,1.0,1.0
experiment,parallel_sdoclust,blobs,50000,100,10,1.0,0.0,42,seq,8,0,6250,2000,5,-1,0.18027186393737793,0.724907636642456,0.905179500579834,254,1.0,1.0
experiment,parallel_sdoclust,blobs,50000,100,10,1.0,0.0,42,seq,16,0,3125,2000,5,-1,0.09271931648254395,0.6582229137420654,0.7509422302246094,241,1.0,1.0
experiment,parallel_sdoclust,blobs,50000,100,10,1.0,0.0,42,seq,16,0,3125,2000,5,-1,0.09286975860595703,0.6583609580993652,0.7512307167053223,241,1.0,1.0
experiment,parallel_sdoclust,blobs,50000,100,10,1.0,0.0,42,joblib,2,0,25000,2000,5,-1,0.7518813610076904,0.7438311576843262,1.4957125186920166,265,1.0,1.0
experiment,parallel_sdoclust,blobs,50000,100,10,1.0,0.0,42,joblib,2,0,25000,2000,5,-1,0.7491354942321777,0.7433614730834961,1.4924969673156738,265,1.0,1.0
experiment,parallel_sdoclust,blobs,50000,100,10,1.0,0.0,42,joblib,4,0,12500,2000,5,-1,0.36788487434387207,0.3631467819213867,0.7310316562652588,260,1.0,1.0
experiment,parallel_sdoclust,blobs,50000,100,10,1.0,0.0,42,joblib,4,0,12500,2000,5,-1,0.3705284595489502,0.36342692375183105,0.7339553833007812,260,1.0,1.0
experiment,parallel_sdoclust,blobs,50000,100,10,1.0,0.0,42,joblib,8,0,6250,2000,5,-1,0.17946672439575195,0.26503777503967285,0.4445044994354248,254,1.0,1.0
experiment,parallel_sdoclust,blobs,50000,100,10,1.0,0.0,42,joblib,8,0,6250,2000,5,-1,0.1768181324005127,0.2650015354156494,0.4418196678161621,254,1.0,1.0
experiment,parallel_sdoclust,blobs,50000,100,10,1.0,0.0,42,joblib,16,0,3125,2000,5,-1,0.09305477142333984,0.20706415176391602,0.30011892318725586,241,1.0,1.0
experiment,parallel_sdoclust,blobs,50000,100,10,1.0,0.0,42,joblib,16,0,3125,2000,5,-1,0.09284734725952148,0.20606613159179688,0.29891347885131836,241,1.0,1.0
experiment,parallel_sdoclust,blobs,50000,100,10,1.0,0.0,42,dask,2,0,25000,2000,5,-1,0.7549002170562744,0.7390260696411133,1.4939262866973877,265,1.0,1.0
experiment,parallel_sdoclust,blobs,50000,100,10,1.0,0.0,42,dask,2,0,25000,2000,5,-1,0.7534196376800537,0.7364790439605713,1.489898681640625,265,1.0,1.0
experiment,parallel_sdoclust,blobs,50000,100,10,1.0,0.0,42,dask,4,0,12500,2000,5,-1,0.36519742012023926,0.39870691299438477,0.763904333114624,260,1.0,1.0
experiment,parallel_sdoclust,blobs,50000,100,10,1.0,0.0,42,dask,4,0,12500,2000,5,-1,0.3691220283508301,0.37837648391723633,0.7474985122680664,260,1.0,1.0
experiment,parallel_sdoclust,blobs,50000,100,10,1.0,0.0,42,dask,8,0,6250,2000,5,-1,0.17902040481567383,0.2622416019439697,0.44126200675964355,254,1.0,1.0
experiment,parallel_sdoclust,blobs,50000,100,10,1.0,0.0,42,dask,8,0,6250,2000,5,-1,0.17874932289123535,0.26253366470336914,0.4412829875946045,254,1.0,1.0
experiment,parallel_sdoclust,blobs,50000,100,10,1.0,0.0,42,dask,16,0,3125,2000,5,-1,0.09318351745605469,0.20124578475952148,0.29442930221557617,241,1.0,1.0
experiment,parallel_sdoclust,blobs,50000,100,10,1.0,0.0,42,dask,16,0,3125,2000,5,-1,0.09364533424377441,0.2019808292388916,0.295626163482666,241,1.0,1.0
baseline,sdoclust_full,blobs,50000,100,10,1.0,0.0,42,na,-1,-1,-1,2000,-1,-1,2.3279924392700195,0.0,2.3279924392700195,-1,1.0,1.0
baseline,sdoclust_full,blobs,50000,100,10,1.0,0.0,42,na,-1,-1,-1,2000,-1,-1,2.3267641067504883,0.0,2.3267641067504883,-1,1.0,1.0
baseline,kmeans_seq,blobs,50000,100,10,1.0,0.0,42,na,-1,-1,-1,2000,-1,-1,0.16293573379516602,0.0,0.16293573379516602,-1,1.0,1.0
baseline,kmeans_seq,blobs,50000,100,10,1.0,0.0,42,na,-1,-1,-1,2000,-1,-1,0.15913677215576172,0.0,0.15913677215576172,-1,1.0,1.0
baseline,minibatch_seq,blobs,50000,100,10,1.0,0.0,42,na,-1,-1,-1,2000,-1,-1,0.09427189826965332,0.0,0.09427189826965332,-1,1.0,1.0
baseline,minibatch_seq,blobs,50000,100,10,1.0,0.0,42,na,-1,-1,-1,2000,-1,-1,0.09353780746459961,0.0,0.09353780746459961,-1,1.0,1.0
baseline,minibatch_joblib,blobs,50000,100,10,1.0,0.0,42,na,-1,-1,-1,2000,-1,-1,0.27961134910583496,0.0,0.27961134910583496,-1,0.8979206135558981,0.9689107258793551
baseline,minibatch_joblib,blobs,50000,100,10,1.0,0.0,42,na,-1,-1,-1,2000,-1,-1,0.2823164463043213,0.0,0.2823164463043213,-1,0.8979206135558981,0.9689107258793551
baseline,minibatch_dask,blobs,50000,100,10,1.0,0.0,42,na,-1,-1,-1,2000,-1,-1,0.22426390647888184,0.0,0.22426390647888184,-1,0.8979206135558981,0.9689107258793551
baseline,minibatch_dask,blobs,50000,100,10,1.0,0.0,42,na,-1,-1,-1,2000,-1,-1,0.22474098205566406,0.0,0.22474098205566406,-1,0.8979206135558981,0.9689107258793551
baseline,daskml_kmeans,blobs,50000,100,10,1.0,0.0,42,na,-1,-1,-1,2000,-1,-1,0.5240039825439453,0.0,0.5240039825439453,-1,1.0,1.0
baseline,daskml_kmeans,blobs,50000,100,10,1.0,0.0,42,na,-1,-1,-1,2000,-1,-1,0.5264558792114258,0.0,0.5264558792114258,-1,1.0,1.0
experiment,parallel_sdoclust,blobs,50000,100,10,1.0,0.0,42,seq,2,0,25000,2000,5,-1,0.7508227825164795,0.7355480194091797,1.4863708019256592,265,1.0,1.0
experiment,parallel_sdoclust,blobs,50000,100,10,1.0,0.0,42,seq,2,0,25000,2000,5,-1,0.754993200302124,0.7364976406097412,1.4914908409118652,265,1.0,1.0
experiment,parallel_sdoclust,blobs,50000,100,10,1.0,0.0,42,seq,4,0,12500,2000,5,-1,0.3657052516937256,0.7184054851531982,1.0841107368469238,260,1.0,1.0
experiment,parallel_sdoclust,blobs,50000,100,10,1.0,0.0,42,seq,4,0,12500,2000,5,-1,0.37436556816101074,0.7177493572235107,1.0921149253845215,260,1.0,1.0
experiment,parallel_sdoclust,blobs,50000,100,10,1.0,0.0,42,seq,8,0,6250,2000,5,-1,0.17899203300476074,0.7279696464538574,0.9069616794586182,254,1.0,1.0
experiment,parallel_sdoclust,blobs,50000,100,10,1.0,0.0,42,seq,8,0,6250,2000,5,-1,0.17875289916992188,0.7282230854034424,0.9069759845733643,254,1.0,1.0
experiment,parallel_sdoclust,blobs,50000,100,10,1.0,0.0,42,seq,16,0,3125,2000,5,-1,0.09302186965942383,0.6587762832641602,0.751798152923584,241,1.0,1.0
experiment,parallel_sdoclust,blobs,50000,100,10,1.0,0.0,42,seq,16,0,3125,2000,5,-1,0.0942070484161377,0.6576817035675049,0.7518887519836426,241,1.0,1.0
experiment,parallel_sdoclust,blobs,50000,100,10,1.0,0.0,42,joblib,2,0,25000,2000,5,-1,0.7523684501647949,0.744133710861206,1.496502161026001,265,1.0,1.0
experiment,parallel_sdoclust,blobs,50000,100,10,1.0,0.0,42,joblib,2,0,25000,2000,5,-1,0.7536091804504395,0.743809700012207,1.4974188804626465,265,1.0,1.0
experiment,parallel_sdoclust,blobs,50000,100,10,1.0,0.0,42,joblib,4,0,12500,2000,5,-1,0.3683018684387207,0.3737759590148926,0.7420778274536133,260,1.0,1.0
experiment,parallel_sdoclust,blobs,50000,100,10,1.0,0.0,42,joblib,4,0,12500,2000,5,-1,0.36805224418640137,0.36368513107299805,0.7317373752593994,260,1.0,1.0
experiment,parallel_sdoclust,blobs,50000,100,10,1.0,0.0,42,joblib,8,0,6250,2000,5,-1,0.1794276237487793,0.2649402618408203,0.4443678855895996,254,1.0,1.0
experiment,parallel_sdoclust,blobs,50000,100,10,1.0,0.0,42,joblib,8,0,6250,2000,5,-1,0.1790001392364502,0.2649569511413574,0.4439570903778076,254,1.0,1.0
experiment,parallel_sdoclust,blobs,50000,100,10,1.0,0.0,42,joblib,16,0,3125,2000,5,-1,0.0930635929107666,0.20731854438781738,0.300382137298584,241,1.0,1.0
experiment,parallel_sdoclust,blobs,50000,100,10,1.0,0.0,42,joblib,16,0,3125,2000,5,-1,0.09244370460510254,0.20858073234558105,0.3010244369506836,241,1.0,1.0
experiment,parallel_sdoclust,blobs,50000,100,10,1.0,0.0,42,dask,2,0,25000,2000,5,-1,0.7504351139068604,0.7391550540924072,1.4895901679992676,265,1.0,1.0
experiment,parallel_sdoclust,blobs,50000,100,10,1.0,0.0,42,dask,2,0,25000,2000,5,-1,0.7528018951416016,0.7405152320861816,1.4933171272277832,265,1.0,1.0
experiment,parallel_sdoclust,blobs,50000,100,10,1.0,0.0,42,dask,4,0,12500,2000,5,-1,0.36853957176208496,0.3628661632537842,0.7314057350158691,260,1.0,1.0
experiment,parallel_sdoclust,blobs,50000,100,10,1.0,0.0,42,dask,4,0,12500,2000,5,-1,0.36890363693237305,0.3886103630065918,0.7575139999389648,260,1.0,1.0
experiment,parallel_sdoclust,blobs,50000,100,10,1.0,0.0,42,dask,8,0,6250,2000,5,-1,0.1787118911743164,0.26267004013061523,0.44138193130493164,254,1.0,1.0
experiment,parallel_sdoclust,blobs,50000,100,10,1.0,0.0,42,dask,8,0,6250,2000,5,-1,0.1781597137451172,0.26222705841064453,0.4403867721557617,254,1.0,1.0
experiment,parallel_sdoclust,blobs,50000,100,10,1.0,0.0,42,dask,16,0,3125,2000,5,-1,0.09323287010192871,0.19982385635375977,0.2930567264556885,241,1.0,1.0
experiment,parallel_sdoclust,blobs,50000,100,10,1.0,0.0,42,dask,16,0,3125,2000,5,-1,0.09272408485412598,0.20055842399597168,0.29328250885009766,241,1.0,1.0
baseline,sdoclust_full,blobs,50000,100,10,2.0,0.0,42,na,-1,-1,-1,2000,-1,-1,2.3323774337768555,0.0,2.3323774337768555,-1,1.0,1.0
baseline,sdoclust_full,blobs,50000,100,10,2.0,0.0,42,na,-1,-1,-1,2000,-1,-1,2.348031520843506,0.0,2.348031520843506,-1,1.0,1.0
baseline,kmeans_seq,blobs,50000,100,10,2.0,0.0,42,na,-1,-1,-1,2000,-1,-1,0.1630878448486328,0.0,0.1630878448486328,-1,1.0,1.0
baseline,minibatch_seq,blobs,50000,100,10,2.0,0.0,42,na,-1,-1,-1,2000,-1,-1,0.09520435333251953,0.0,0.09520435333251953,-1,1.0,1.0
baseline,minibatch_joblib,blobs,50000,100,10,2.0,0.0,42,na,-1,-1,-1,2000,-1,-1,0.3131265640258789,0.0,0.3131265640258789,-1,1.0,1.0
baseline,minibatch_dask,blobs,50000,100,10,2.0,0.0,42,na,-1,-1,-1,2000,-1,-1,0.254122257232666,0.0,0.254122257232666,-1,1.0,1.0
baseline,daskml_kmeans,blobs,50000,100,10,2.0,0.0,42,na,-1,-1,-1,2000,-1,-1,0.9681289196014404,0.0,0.9681289196014404,-1,0.869776019785671,0.9541412665167801
baseline,kmeans_seq,blobs,50000,100,10,2.0,0.0,42,na,-1,-1,-1,2000,-1,-1,0.15638351440429688,0.0,0.15638351440429688,-1,1.0,1.0
baseline,minibatch_seq,blobs,50000,100,10,2.0,0.0,42,na,-1,-1,-1,2000,-1,-1,0.09650373458862305,0.0,0.09650373458862305,-1,1.0,1.0
baseline,minibatch_joblib,blobs,50000,100,10,2.0,0.0,42,na,-1,-1,-1,2000,-1,-1,0.3140888214111328,0.0,0.3140888214111328,-1,1.0,1.0
baseline,minibatch_dask,blobs,50000,100,10,2.0,0.0,42,na,-1,-1,-1,2000,-1,-1,0.2547945976257324,0.0,0.2547945976257324,-1,1.0,1.0
baseline,daskml_kmeans,blobs,50000,100,10,2.0,0.0,42,na,-1,-1,-1,2000,-1,-1,0.9801888465881348,0.0,0.9801888465881348,-1,0.869776019785671,0.9541412665167801
experiment,parallel_sdoclust,blobs,50000,100,10,2.0,0.0,42,seq,2,0,25000,2000,5,-1,0.7518057823181152,0.7463960647583008,1.498201847076416,264,1.0,1.0
experiment,parallel_sdoclust,blobs,50000,100,10,2.0,0.0,42,seq,2,0,25000,2000,5,-1,0.757662296295166,0.7457911968231201,1.5034534931182861,264,1.0,1.0
experiment,parallel_sdoclust,blobs,50000,100,10,2.0,0.0,42,seq,4,0,12500,2000,5,-1,0.3673279285430908,0.7287392616271973,1.096067190170288,260,1.0,1.0
experiment,parallel_sdoclust,blobs,50000,100,10,2.0,0.0,42,seq,4,0,12500,2000,5,-1,0.3575928211212158,0.7288861274719238,1.0864789485931396,260,1.0,1.0
experiment,parallel_sdoclust,blobs,50000,100,10,2.0,0.0,42,seq,8,0,6250,2000,5,-1,0.179520845413208,0.7334494590759277,0.9129703044891357,255,1.0,1.0
experiment,parallel_sdoclust,blobs,50000,100,10,2.0,0.0,42,seq,8,0,6250,2000,5,-1,0.17815518379211426,0.735842227935791,0.9139974117279053,255,1.0,1.0
experiment,parallel_sdoclust,blobs,50000,100,10,2.0,0.0,42,seq,16,0,3125,2000,5,-1,0.09368586540222168,0.7005038261413574,0.7941896915435791,247,1.0,1.0
experiment,parallel_sdoclust,blobs,50000,100,10,2.0,0.0,42,seq,16,0,3125,2000,5,-1,0.09377932548522949,0.700991153717041,0.7947704792022705,247,1.0,1.0
experiment,parallel_sdoclust,blobs,50000,100,10,2.0,0.0,42,joblib,2,0,25000,2000,5,-1,0.7526977062225342,0.7496967315673828,1.502394437789917,264,1.0,1.0
experiment,parallel_sdoclust,blobs,50000,100,10,2.0,0.0,42,joblib,2,0,25000,2000,5,-1,0.7504312992095947,0.7568449974060059,1.5072762966156006,264,1.0,1.0
experiment,parallel_sdoclust,blobs,50000,100,10,2.0,0.0,42,joblib,4,0,12500,2000,5,-1,0.36821937561035156,0.3752100467681885,0.74342942237854,260,1.0,1.0
experiment,parallel_sdoclust,blobs,50000,100,10,2.0,0.0,42,joblib,4,0,12500,2000,5,-1,0.3564488887786865,0.3755369186401367,0.7319858074188232,260,1.0,1.0
experiment,parallel_sdoclust,blobs,50000,100,10,2.0,0.0,42,joblib,8,0,6250,2000,5,-1,0.178999662399292,0.26545000076293945,0.44444966316223145,255,1.0,1.0
