phase,method,dataset,N,d,centers,std,noise_frac,seed,backend,n_splits,splitA_pos,splitA_size,chunksize,knn_eff,n_jobs,fit_time,ext_time,total_time,n_obs,ari,ami
experiment,parallel_sdoclust,blobs,50000,50,10,1,0,42,dask,2,0,25000,2000,5,-1,0.502265692,0.456320524,0.958586216,264,1,1
experiment,parallel_sdoclust,blobs,50000,50,10,1,0,42,dask,2,0,25000,2000,5,-1,0.503044128,0.456092358,0.959136486,264,1,1
experiment,parallel_sdoclust,blobs,50000,50,10,1,0,42,dask,4,0,12500,2000,5,-1,0.243775129,0.31238699,0.556162119,260,1,1
experiment,parallel_sdoclust,blobs,50000,50,10,1,0,42,dask,2,0,25000,2000,5,-1,0.499068737,0.455587864,0.954656601,264,1,1
experiment,parallel_sdoclust,blobs,50000,50,10,1,0,42,dask,2,0,25000,2000,5,-1,0.502921343,0.456215858,0.959137201,264,1,1
experiment,parallel_sdoclust,blobs,50000,50,10,1,0,42,dask,4,0,12500,2000,5,-1,0.251047611,0.313312769,0.56436038,260,1,1
experiment,parallel_sdoclust,blobs,50000,50,10,1,0,42,dask,8,0,6250,2000,5,-1,0.121347666,0.249226093,0.370573759,253,1,1
experiment,parallel_sdoclust,blobs,50000,50,10,1,0,42,dask,4,0,12500,2000,5,-1,0.251215219,0.27640152,0.527616739,260,1,1
experiment,parallel_sdoclust,blobs,50000,50,10,1,0,42,dask,4,0,12500,2000,5,-1,0.25053525,0.276605606,0.527140856,260,1,1
experiment,parallel_sdoclust,blobs,50000,50,10,1,0,42,dask,16,0,3125,2000,5,-1,0.065439224,0.219956636,0.285395861,238,1,1
experiment,parallel_sdoclust,blobs,50000,50,10,1,0,42,dask,8,0,6250,2000,5,-1,0.11991477,0.250319004,0.370233774,253,1,1
experiment,parallel_sdoclust,blobs,50000,50,10,1,0,42,dask,8,0,6250,2000,5,-1,0.120179176,0.250293016,0.370472193,253,1,1
experiment,parallel_sdoclust,blobs,50000,50,10,1,0,42,dask,8,0,6250,2000,5,-1,0.120703697,0.249356508,0.370060205,253,1,1
experiment,parallel_sdoclust,blobs,50000,50,10,1,0,42,dask,16,0,3125,2000,5,-1,0.065418005,0.214738846,0.280156851,238,1,1
experiment,parallel_sdoclust,blobs,50000,50,10,1,0,42,dask,16,0,3125,2000,5,-1,0.065158129,0.219553471,0.284711599,238,1,1
experiment,parallel_sdoclust,blobs,50000,50,10,1,0,42,dask,16,0,3125,2000,5,-1,0.065935612,0.219394207,0.285329819,238,1,1
baseline,sdoclust_full,blobs,50000,50,10,1,0,42,na,-1,-1,-1,2000,-1,-1,1.509388208,0,1.509388208,-1,1,1
baseline,sdoclust_full,blobs,50000,50,10,1,0,42,na,-1,-1,-1,2000,-1,-1,1.496244431,0,1.496244431,-1,1,1
baseline,sdoclust_full,blobs,50000,50,10,1,0,42,na,-1,-1,-1,2000,-1,-1,1.509737492,0,1.509737492,-1,1,1
baseline,sdoclust_full,blobs,50000,50,10,1,0,42,na,-1,-1,-1,2000,-1,-1,1.512689829,0,1.512689829,-1,1,1
baseline,kmeans_seq,blobs,50000,50,10,1,0,42,na,-1,-1,-1,2000,-1,-1,0.09189105,0,0.09189105,-1,1,1
baseline,minibatch_seq,blobs,50000,50,10,1,0,42,na,-1,-1,-1,2000,-1,-1,0.048936844,0,0.048936844,-1,1,1
baseline,minibatch_joblib,blobs,50000,50,10,1,0,42,na,-1,-1,-1,2000,-1,-1,0.133195877,0,0.133195877,-1,0.871519595,0.954787061
baseline,minibatch_dask,blobs,50000,50,10,1,0,42,na,-1,-1,-1,2000,-1,-1,0.180476665,0,0.180476665,-1,0.871519595,0.954787061
baseline,daskml_kmeans,blobs,50000,50,10,1,0,42,na,-1,-1,-1,2000,-1,-1,0.525116205,0,0.525116205,-1,1,1
baseline,kmeans_seq,blobs,50000,50,10,1,0,42,na,-1,-1,-1,2000,-1,-1,0.083026409,0,0.083026409,-1,1,1
baseline,minibatch_seq,blobs,50000,50,10,1,0,42,na,-1,-1,-1,2000,-1,-1,0.048540831,0,0.048540831,-1,1,1
baseline,minibatch_joblib,blobs,50000,50,10,1,0,42,na,-1,-1,-1,2000,-1,-1,0.144562006,0,0.144562006,-1,0.871519595,0.954787061
baseline,minibatch_dask,blobs,50000,50,10,1,0,42,na,-1,-1,-1,2000,-1,-1,0.181934118,0,0.181934118,-1,0.871519595,0.954787061
baseline,daskml_kmeans,blobs,50000,50,10,1,0,42,na,-1,-1,-1,2000,-1,-1,0.520188332,0,0.520188332,-1,1,1
baseline,kmeans_seq,blobs,50000,50,10,1,0,42,na,-1,-1,-1,2000,-1,-1,0.090401888,0,0.090401888,-1,1,1
baseline,minibatch_seq,blobs,50000,50,10,1,0,42,na,-1,-1,-1,2000,-1,-1,0.048162937,0,0.048162937,-1,1,1
baseline,minibatch_joblib,blobs,50000,50,10,1,0,42,na,-1,-1,-1,2000,-1,-1,0.144065857,0,0.144065857,-1,0.871519595,0.954787061
baseline,minibatch_dask,blobs,50000,50,10,1,0,42,na,-1,-1,-1,2000,-1,-1,0.183689833,0,0.183689833,-1,0.871519595,0.954787061
baseline,daskml_kmeans,blobs,50000,50,10,1,0,42,na,-1,-1,-1,2000,-1,-1,0.52800703,0,0.52800703,-1,1,1
baseline,kmeans_seq,blobs,50000,50,10,1,0,42,na,-1,-1,-1,2000,-1,-1,0.089962244,0,0.089962244,-1,1,1
baseline,minibatch_seq,blobs,50000,50,10,1,0,42,na,-1,-1,-1,2000,-1,-1,0.04958725,0,0.04958725,-1,1,1
baseline,minibatch_joblib,blobs,50000,50,10,1,0,42,na,-1,-1,-1,2000,-1,-1,0.145536423,0,0.145536423,-1,0.871519595,0.954787061
baseline,minibatch_dask,blobs,50000,50,10,1,0,42,na,-1,-1,-1,2000,-1,-1,0.184169769,0,0.184169769,-1,0.871519595,0.954787061
baseline,daskml_kmeans,blobs,50000,50,10,1,0,42,na,-1,-1,-1,2000,-1,-1,0.523857594,0,0.523857594,-1,1,1
experiment,parallel_sdoclust,blobs,50000,50,10,1,0,42,seq,2,0,25000,2000,5,-1,0.504012346,0.454718351,0.958730698,264,1,1
experiment,parallel_sdoclust,blobs,50000,50,10,1,0,42,seq,2,0,25000,2000,5,-1,0.506856203,0.454321146,0.961177349,264,1,1
experiment,parallel_sdoclust,blobs,50000,50,10,1,0,42,seq,2,0,25000,2000,5,-1,0.505355358,0.453458548,0.958813906,264,1,1
experiment,parallel_sdoclust,blobs,50000,50,10,1,0,42,seq,2,0,25000,2000,5,-1,0.505250692,0.453389883,0.958640575,264,1,1
experiment,parallel_sdoclust,blobs,50000,50,10,1,0,42,seq,4,0,12500,2000,5,-1,0.247814178,0.448622942,0.69643712,260,1,1
experiment,parallel_sdoclust,blobs,50000,50,10,1,0,42,seq,4,0,12500,2000,5,-1,0.239256144,0.447796583,0.687052727,260,1,1
experiment,parallel_sdoclust,blobs,50000,50,10,1,0,42,seq,4,0,12500,2000,5,-1,0.240735292,0.446689367,0.68742466,260,1,1
experiment,parallel_sdoclust,blobs,50000,50,10,1,0,42,seq,8,0,6250,2000,5,-1,0.118927002,0.434666157,0.553593159,253,1,1
experiment,parallel_sdoclust,blobs,50000,50,10,1,0,42,seq,4,0,12500,2000,5,-1,0.239213705,0.446794271,0.686007977,260,1,1
experiment,parallel_sdoclust,blobs,50000,50,10,1,0,42,seq,8,0,6250,2000,5,-1,0.122267246,0.435105324,0.55737257,253,1,1
experiment,parallel_sdoclust,blobs,50000,50,10,1,0,42,seq,16,0,3125,2000,5,-1,0.065345764,0.43377924,0.499125004,238,1,1
experiment,parallel_sdoclust,blobs,50000,50,10,1,0,42,seq,8,0,6250,2000,5,-1,0.123408079,0.434255123,0.557663202,253,1,1
experiment,parallel_sdoclust,blobs,50000,50,10,1,0,42,seq,8,0,6250,2000,5,-1,0.122012377,0.434556961,0.556569338,253,1,1
experiment,parallel_sdoclust,blobs,50000,50,10,1,0,42,seq,16,0,3125,2000,5,-1,0.066637039,0.43405962,0.500696659,238,1,1
experiment,parallel_sdoclust,blobs,50000,50,10,1,0,42,seq,16,0,3125,2000,5,-1,0.065287352,0.435845852,0.501133204,238,1,1
experiment,parallel_sdoclust,blobs,50000,50,10,1,0,42,seq,16,0,3125,2000,5,-1,0.065680027,0.435313702,0.500993729,238,1,1
experiment,parallel_sdoclust,blobs,50000,50,10,1,0,42,joblib,2,0,25000,2000,5,-1,0.50261569,0.461277723,0.963893414,264,1,1
experiment,parallel_sdoclust,blobs,50000,50,10,1,0,42,joblib,2,0,25000,2000,5,-1,0.503617525,0.461241245,0.96485877,264,1,1
experiment,parallel_sdoclust,blobs,50000,50,10,1,0,42,joblib,4,0,12500,2000,5,-1,0.24353528,0.305729628,0.549264908,260,1,1
experiment,parallel_sdoclust,blobs,50000,50,10,1,0,42,joblib,2,0,25000,2000,5,-1,0.508024454,0.460123539,0.968147993,264,1,1
experiment,parallel_sdoclust,blobs,50000,50,10,1,0,42,joblib,2,0,25000,2000,5,-1,0.502276659,0.461131096,0.963407755,264,1,1
experiment,parallel_sdoclust,blobs,50000,50,10,1,0,42,joblib,4,0,12500,2000,5,-1,0.251767874,0.31614399,0.567911863,260,1,1
experiment,parallel_sdoclust,blobs,50000,50,10,1,0,42,joblib,8,0,6250,2000,5,-1,0.119603157,0.259610176,0.379213333,253,1,1
experiment,parallel_sdoclust,blobs,50000,50,10,1,0,42,joblib,4,0,12500,2000,5,-1,0.253901482,0.315576077,0.569477558,260,1,1
experiment,parallel_sdoclust,blobs,50000,50,10,1,0,42,joblib,4,0,12500,2000,5,-1,0.250863075,0.316127062,0.566990137,260,1,1
experiment,parallel_sdoclust,blobs,50000,50,10,1,0,42,joblib,16,0,3125,2000,5,-1,0.065266609,0.222242355,0.287508965,238,1,1
experiment,parallel_sdoclust,blobs,50000,50,10,1,0,42,joblib,8,0,6250,2000,5,-1,0.120602846,0.250646591,0.371249437,253,1,1
experiment,parallel_sdoclust,blobs,50000,50,10,1,0,42,joblib,8,0,6250,2000,5,-1,0.119269133,0.251458406,0.370727539,253,1,1
experiment,parallel_sdoclust,blobs,50000,50,10,1,0,42,joblib,16,0,3125,2000,5,-1,0.065051079,0.221546173,0.286597252,238,1,1
experiment,parallel_sdoclust,blobs,50000,50,10,1,0,42,joblib,8,0,6250,2000,5,-1,0.121080637,0.259665728,0.380746365,253,1,1
experiment,parallel_sdoclust,blobs,50000,50,10,1,0,42,joblib,16,0,3125,2000,5,-1,0.066807032,0.22280097,0.289608002,238,1,1
experiment,parallel_sdoclust,blobs,50000,50,10,1,0,42,joblib,16,0,3125,2000,5,-1,0.065542936,0.223960161,0.289503098,238,1,1
experiment,parallel_sdoclust,blobs,50000,50,10,1,0,42,dask,2,0,25000,2000,5,-1,0.498975992,0.454419136,0.953395128,264,1,1
experiment,parallel_sdoclust,blobs,50000,50,10,1,0,42,dask,2,0,25000,2000,5,-1,0.494436502,0.456825972,0.951262474,264,1,1
experiment,parallel_sdoclust,blobs,50000,50,10,1,0,42,dask,4,0,12500,2000,5,-1,0.245426893,0.296986103,0.542412996,260,1,1
experiment,parallel_sdoclust,blobs,50000,50,10,1,0,42,dask,2,0,25000,2000,5,-1,0.495774031,0.456316233,0.952090263,264,1,1
experiment,parallel_sdoclust,blobs,50000,50,10,1,0,42,dask,2,0,25000,2000,5,-1,0.498970985,0.454099655,0.953070641,264,1,1
experiment,parallel_sdoclust,blobs,50000,50,10,1,0,42,dask,4,0,12500,2000,5,-1,0.249505043,0.306332111,0.555837154,260,1,1
experiment,parallel_sdoclust,blobs,50000,50,10,1,0,42,dask,8,0,6250,2000,5,-1,0.118835449,0.251809835,0.370645285,253,1,1
experiment,parallel_sdoclust,blobs,50000,50,10,1,0,42,dask,4,0,12500,2000,5,-1,0.252313137,0.29727602,0.549589157,260,1,1
experiment,parallel_sdoclust,blobs,50000,50,10,1,0,42,dask,4,0,12500,2000,5,-1,0.251967192,0.314739943,0.566707134,260,1,1
experiment,parallel_sdoclust,blobs,50000,50,10,1,0,42,dask,16,0,3125,2000,5,-1,0.065810442,0.221513271,0.287323713,238,1,1
experiment,parallel_sdoclust,blobs,50000,50,10,1,0,42,dask,8,0,6250,2000,5,-1,0.120965004,0.25070858,0.371673584,253,1,1
experiment,parallel_sdoclust,blobs,50000,50,10,1,0,42,dask,8,0,6250,2000,5,-1,0.119818687,0.252266169,0.372084856,253,1,1
experiment,parallel_sdoclust,blobs,50000,50,10,1,0,42,dask,16,0,3125,2000,5,-1,0.065424204,0.221214056,0.28663826,238,1,1
experiment,parallel_sdoclust,blobs,50000,50,10,1,0,42,dask,8,0,6250,2000,5,-1,0.119705677,0.25086236,0.370568037,253,1,1
experiment,parallel_sdoclust,blobs,50000,50,10,1,0,42,dask,16,0,3125,2000,5,-1,0.065959215,0.221855164,0.287814379,238,1,1
experiment,parallel_sdoclust,blobs,50000,50,10,1,0,42,dask,16,0,3125,2000,5,-1,0.065694809,0.222915888,0.288610697,238,1,1
baseline,sdoclust_full,blobs,50000,50,10,2,0,42,na,-1,-1,-1,2000,-1,-1,1.517447472,0,1.517447472,-1,1,1
baseline,sdoclust_full,blobs,50000,50,10,2,0,42,na,-1,-1,-1,2000,-1,-1,1.511888027,0,1.511888027,-1,1,1
baseline,sdoclust_full,blobs,50000,50,10,2,0,42,na,-1,-1,-1,2000,-1,-1,1.525742531,0,1.525742531,-1,1,1
baseline,sdoclust_full,blobs,50000,50,10,2,0,42,na,-1,-1,-1,2000,-1,-1,1.524344683,0,1.524344683,-1,1,1
baseline,kmeans_seq,blobs,50000,50,10,2,0,42,na,-1,-1,-1,2000,-1,-1,0.247078896,0,0.247078896,-1,0.869790712,0.954146643
baseline,minibatch_seq,blobs,50000,50,10,2,0,42,na,-1,-1,-1,2000,-1,-1,0.048538208,0,0.048538208,-1,1,1
baseline,minibatch_joblib,blobs,50000,50,10,2,0,42,na,-1,-1,-1,2000,-1,-1,0.121841669,0,0.121841669,-1,0.798340629,0.925842629
baseline,minibatch_dask,blobs,50000,50,10,2,0,42,na,-1,-1,-1,2000,-1,-1,0.160550356,0,0.160550356,-1,0.798340629,0.925842629
baseline,daskml_kmeans,blobs,50000,50,10,2,0,42,na,-1,-1,-1,2000,-1,-1,0.521258593,0,0.521258593,-1,1,1
baseline,kmeans_seq,blobs,50000,50,10,2,0,42,na,-1,-1,-1,2000,-1,-1,0.251332521,0,0.251332521,-1,0.869790712,0.954146643
baseline,minibatch_seq,blobs,50000,50,10,2,0,42,na,-1,-1,-1,2000,-1,-1,0.049757004,0,0.049757004,-1,1,1
baseline,minibatch_joblib,blobs,50000,50,10,2,0,42,na,-1,-1,-1,2000,-1,-1,0.122026443,0,0.122026443,-1,0.798340629,0.925842629
baseline,minibatch_dask,blobs,50000,50,10,2,0,42,na,-1,-1,-1,2000,-1,-1,0.157472849,0,0.157472849,-1,0.798340629,0.925842629
baseline,daskml_kmeans,blobs,50000,50,10,2,0,42,na,-1,-1,-1,2000,-1,-1,0.518624783,0,0.518624783,-1,1,1
baseline,kmeans_seq,blobs,50000,50,10,2,0,42,na,-1,-1,-1,2000,-1,-1,0.254305124,0,0.254305124,-1,0.869790712,0.954146643
baseline,minibatch_seq,blobs,50000,50,10,2,0,42,na,-1,-1,-1,2000,-1,-1,0.048269033,0,0.048269033,-1,1,1
baseline,minibatch_joblib,blobs,50000,50,10,2,0,42,na,-1,-1,-1,2000,-1,-1,0.123944759,0,0.123944759,-1,0.798340629,0.925842629
baseline,minibatch_dask,blobs,50000,50,10,2,0,42,na,-1,-1,-1,2000,-1,-1,0.159730434,0,0.159730434,-1,0.798340629,0.925842629
baseline,daskml_kmeans,blobs,50000,50,10,2,0,42,na,-1,-1,-1,2000,-1,-1,0.525960207,0,0.525960207,-1,1,1
baseline,kmeans_seq,blobs,50000,50,10,2,0,42,na,-1,-1,-1,2000,-1,-1,0.255699396,0,0.255699396,-1,0.869790712,0.954146643
baseline,minibatch_seq,blobs,50000,50,10,2,0,42,na,-1,-1,-1,2000,-1,-1,0.050629139,0,0.050629139,-1,1,1
baseline,minibatch_joblib,blobs,50000,50,10,2,0,42,na,-1,-1,-1,2000,-1,-1,0.122790098,0,0.122790098,-1,0.798340629,0.925842629
baseline,minibatch_dask,blobs,50000,50,10,2,0,42,na,-1,-1,-1,2000,-1,-1,0.16053915,0,0.16053915,-1,0.798340629,0.925842629
baseline,daskml_kmeans,blobs,50000,50,10,2,0,42,na,-1,-1,-1,2000,-1,-1,0.52414012,0,0.52414012,-1,1,1
experiment,parallel_sdoclust,blobs,50000,50,10,2,0,42,seq,2,0,25000,2000,5,-1,0.509241104,0.461937428,0.971178532,264,1,1
experiment,parallel_sdoclust,blobs,50000,50,10,2,0,42,seq,2,0,25000,2000,5,-1,0.505123138,0.460335493,0.965458632,264,1,1
experiment,parallel_sdoclust,blobs,50000,50,10,2,0,42,seq,2,0,25000,2000,5,-1,0.502113342,0.45888567,0.960999012,264,1,1
experiment,parallel_sdoclust,blobs,50000,50,10,2,0,42,seq,2,0,25000,2000,5,-1,0.503170013,0.460323811,0.963493824,264,1,1
experiment,parallel_sdoclust,blobs,50000,50,10,2,0,42,seq,4,0,12500,2000,5,-1,0.241229773,0.453063488,0.694293261,262,1,1
experiment,parallel_sdoclust,blobs,50000,50,10,2,0,42,seq,4,0,12500,2000,5,-1,0.237309456,0.449614525,0.686923981,262,1,1
experiment,parallel_sdoclust,blobs,50000,50,10,2,0,42,seq,8,0,6250,2000,5,-1,0.125679255,0.448522568,0.574201822,256,1,1
experiment,parallel_sdoclust,blobs,50000,50,10,2,0,42,seq,4,0,12500,2000,5,-1,0.241731167,0.452989101,0.694720268,262,1,1
experiment,parallel_sdoclust,blobs,50000,50,10,2,0,42,seq,4,0,12500,2000,5,-1,0.242064238,0.452945948,0.695010185,262,1,1
experiment,parallel_sdoclust,blobs,50000,50,10,2,0,42,seq,8,0,6250,2000,5,-1,0.126980066,0.448210239,0.575190306,256,1,1
experiment,parallel_sdoclust,blobs,50000,50,10,2,0,42,seq,16,0,3125,2000,5,-1,0.066313505,0.429385185,0.49569869,241,1,1
experiment,parallel_sdoclust,blobs,50000,50,10,2,0,42,seq,8,0,6250,2000,5,-1,0.126807451,0.449645758,0.576453209,256,1,1
experiment,parallel_sdoclust,blobs,50000,50,10,2,0,42,seq,8,0,6250,2000,5,-1,0.126348257,0.453442335,0.579790592,256,1,1
experiment,parallel_sdoclust,blobs,50000,50,10,2,0,42,seq,16,0,3125,2000,5,-1,0.065932989,0.431190968,0.497123957,241,1,1
experiment,parallel_sdoclust,blobs,50000,50,10,2,0,42,seq,16,0,3125,2000,5,-1,0.066064358,0.433235407,0.499299765,241,1,1
experiment,parallel_sdoclust,blobs,50000,50,10,2,0,42,seq,16,0,3125,2000,5,-1,0.066396236,0.432576656,0.498972893,241,1,1
experiment,parallel_sdoclust,blobs,50000,50,10,2,0,42,joblib,2,0,25000,2000,5,-1,0.50416708,0.475631237,0.979798317,264,1,1
experiment,parallel_sdoclust,blobs,50000,50,10,2,0,42,joblib,2,0,25000,2000,5,-1,0.504809856,0.464822531,0.969632387,264,1,1
experiment,parallel_sdoclust,blobs,50000,50,10,2,0,42,joblib,4,0,12500,2000,5,-1,0.245488167,0.306762218,0.552250385,262,1,1
experiment,parallel_sdoclust,blobs,50000,50,10,2,0,42,joblib,2,0,25000,2000,5,-1,0.503611088,0.464330912,0.967941999,264,1,1
experiment,parallel_sdoclust,blobs,50000,50,10,2,0,42,joblib,2,0,25000,2000,5,-1,0.503345251,0.463834763,0.967180014,264,1,1
experiment,parallel_sdoclust,blobs,50000,50,10,2,0,42,joblib,4,0,12500,2000,5,-1,0.251859188,0.316685438,0.568544626,262,1,1
experiment,parallel_sdoclust,blobs,50000,50,10,2,0,42,joblib,8,0,6250,2000,5,-1,0.12101078,0.262473106,0.383483887,256,1,1
experiment,parallel_sdoclust,blobs,50000,50,10,2,0,42,joblib,4,0,12500,2000,5,-1,0.252395391,0.306810856,0.559206247,262,1,1
experiment,parallel_sdoclust,blobs,50000,50,10,2,0,42,joblib,4,0,12500,2000,5,-1,0.2549119,0.306456089,0.561367989,262,1,1
experiment,parallel_sdoclust,blobs,50000,50,10,2,0,42,joblib,16,0,3125,2000,5,-1,0.065262079,0.221572161,0.28683424,241,1,1
experiment,parallel_sdoclust,blobs,50000,50,10,2,0,42,joblib,8,0,6250,2000,5,-1,0.119609356,0.261023998,0.380633354,256,1,1
experiment,parallel_sdoclust,blobs,50000,50,10,2,0,42,joblib,8,0,6250,2000,5,-1,0.119781494,0.262524366,0.382305861,256,1,1
experiment,parallel_sdoclust,blobs,50000,50,10,2,0,42,joblib,16,0,3125,2000,5,-1,0.065142393,0.22282505,0.287967443,241,1,1
experiment,parallel_sdoclust,blobs,50000,50,10,2,0,42,joblib,8,0,6250,2000,5,-1,0.120579481,0.263685942,0.384265423,256,1,1
experiment,parallel_sdoclust,blobs,50000,50,10,2,0,42,joblib,16,0,3125,2000,5,-1,0.06709981,0.222633839,0.289733648,241,1,1
experiment,parallel_sdoclust,blobs,50000,50,10,2,0,42,joblib,16,0,3125,2000,5,-1,0.065830231,0.222667933,0.288498163,241,1,1
experiment,parallel_sdoclust,blobs,50000,50,10,2,0,42,dask,2,0,25000,2000,5,-1,0.497329712,0.461820364,0.959150076,264,1,1
experiment,parallel_sdoclust,blobs,50000,50,10,2,0,42,dask,2,0,25000,2000,5,-1,0.498550177,0.463016987,0.961567163,264,1,1
experiment,parallel_sdoclust,blobs,50000,50,10,2,0,42,dask,4,0,12500,2000,5,-1,0.246484756,0.297727346,0.544212103,262,1,1
experiment,parallel_sdoclust,blobs,50000,50,10,2,0,42,dask,2,0,25000,2000,5,-1,0.501859426,0.462477684,0.964337111,264,1,1
experiment,parallel_sdoclust,blobs,50000,50,10,2,0,42,dask,2,0,25000,2000,5,-1,0.503317595,0.463941097,0.967258692,264,1,1
experiment,parallel_sdoclust,blobs,50000,50,10,2,0,42,dask,4,0,12500,2000,5,-1,0.25103569,0.31467104,0.56570673,262,1,1
experiment,parallel_sdoclust,blobs,50000,50,10,2,0,42,dask,8,0,6250,2000,5,-1,0.119749069,0.256079674,0.375828743,256,1,1
experiment,parallel_sdoclust,blobs,50000,50,10,2,0,42,dask,4,0,12500,2000,5,-1,0.251120567,0.31608367,0.567204237,262,1,1
experiment,parallel_sdoclust,blobs,50000,50,10,2,0,42,dask,16,0,3125,2000,5,-1,0.066015959,0.219153166,0.285169125,241,1,1
experiment,parallel_sdoclust,blobs,50000,50,10,2,0,42,dask,4,0,12500,2000,5,-1,0.253835201,0.314918518,0.568753719,262,1,1
experiment,parallel_sdoclust,blobs,50000,50,10,2,0,42,dask,8,0,6250,2000,5,-1,0.119925261,0.257637262,0.377562523,256,1,1
experiment,parallel_sdoclust,blobs,50000,50,10,2,0,42,dask,8,0,6250,2000,5,-1,0.120054722,0.259900093,0.379954815,256,1,1
experiment,parallel_sdoclust,blobs,50000,50,10,2,0,42,dask,16,0,3125,2000,5,-1,0.065465927,0.21835804,0.283823967,241,1,1
experiment,parallel_sdoclust,blobs,50000,50,10,2,0,42,dask,8,0,6250,2000,5,-1,0.120472193,0.258250713,0.378722906,256,1,1
experiment,parallel_sdoclust,blobs,50000,50,10,2,0,42,dask,16,0,3125,2000,5,-1,0.065741301,0.221430063,0.287171364,241,1,1
experiment,parallel_sdoclust,blobs,50000,50,10,2,0,42,dask,16,0,3125,2000,5,-1,0.066320896,0.221385717,0.287706614,241,1,1
baseline,sdoclust_full,blobs,50000,50,10,2,0,42,na,-1,-1,-1,2000,-1,-1,1.525985241,0,1.525985241,-1,1,1
baseline,sdoclust_full,blobs,50000,50,10,2,0,42,na,-1,-1,-1,2000,-1,-1,1.513891935,0,1.513891935,-1,1,1
baseline,sdoclust_full,blobs,50000,50,10,2,0,42,na,-1,-1,-1,2000,-1,-1,1.529720545,0,1.529720545,-1,1,1
baseline,sdoclust_full,blobs,50000,50,10,2,0,42,na,-1,-1,-1,2000,-1,-1,1.528983116,0,1.528983116,-1,1,1
baseline,kmeans_seq,blobs,50000,50,10,2,0,42,na,-1,-1,-1,2000,-1,-1,0.250000477,0,0.250000477,-1,0.869790712,0.954146643
baseline,minibatch_seq,blobs,50000,50,10,2,0,42,na,-1,-1,-1,2000,-1,-1,0.047591209,0,0.047591209,-1,1,1
baseline,minibatch_joblib,blobs,50000,50,10,2,0,42,na,-1,-1,-1,2000,-1,-1,0.120738745,0,0.120738745,-1,0.798340629,0.925842629
baseline,minibatch_dask,blobs,50000,50,10,2,0,42,na,-1,-1,-1,2000,-1,-1,0.160321951,0,0.160321951,-1,0.798340629,0.925842629
baseline,daskml_kmeans,blobs,50000,50,10,2,0,42,na,-1,-1,-1,2000,-1,-1,0.533840895,0,0.533840895,-1,1,1
baseline,kmeans_seq,blobs,50000,50,10,2,0,42,na,-1,-1,-1,2000,-1,-1,0.242498636,0,0.242498636,-1,0.869790712,0.954146643
baseline,minibatch_seq,blobs,50000,50,10,2,0,42,na,-1,-1,-1,2000,-1,-1,0.049161911,0,0.049161911,-1,1,1
baseline,minibatch_joblib,blobs,50000,50,10,2,0,42,na,-1,-1,-1,2000,-1,-1,0.118149519,0,0.118149519,-1,0.798340629,0.925842629
baseline,minibatch_dask,blobs,50000,50,10,2,0,42,na,-1,-1,-1,2000,-1,-1,0.159451723,0,0.159451723,-1,0.798340629,0.925842629
baseline,daskml_kmeans,blobs,50000,50,10,2,0,42,na,-1,-1,-1,2000,-1,-1,0.525372267,0,0.525372267,-1,1,1
baseline,kmeans_seq,blobs,50000,50,10,2,0,42,na,-1,-1,-1,2000,-1,-1,0.246353865,0,0.246353865,-1,0.869790712,0.954146643
baseline,minibatch_seq,blobs,50000,50,10,2,0,42,na,-1,-1,-1,2000,-1,-1,0.049751997,0,0.049751997,-1,1,1
baseline,minibatch_joblib,blobs,50000,50,10,2,0,42,na,-1,-1,-1,2000,-1,-1,0.123019218,0,0.123019218,-1,0.798340629,0.925842629
baseline,minibatch_dask,blobs,50000,50,10,2,0,42,na,-1,-1,-1,2000,-1,-1,0.164231539,0,0.164231539,-1,0.798340629,0.925842629
baseline,daskml_kmeans,blobs,50000,50,10,2,0,42,na,-1,-1,-1,2000,-1,-1,0.533629894,0,0.533629894,-1,1,1
baseline,kmeans_seq,blobs,50000,50,10,2,0,42,na,-1,-1,-1,2000,-1,-1,0.243578672,0,0.243578672,-1,0.869790712,0.954146643
baseline,minibatch_seq,blobs,50000,50,10,2,0,42,na,-1,-1,-1,2000,-1,-1,0.050990582,0,0.050990582,-1,1,1
baseline,minibatch_joblib,blobs,50000,50,10,2,0,42,na,-1,-1,-1,2000,-1,-1,0.129755259,0,0.129755259,-1,0.798340629,0.925842629
baseline,minibatch_dask,blobs,50000,50,10,2,0,42,na,-1,-1,-1,2000,-1,-1,0.160822392,0,0.160822392,-1,0.798340629,0.925842629
baseline,daskml_kmeans,blobs,50000,50,10,2,0,42,na,-1,-1,-1,2000,-1,-1,0.529416323,0,0.529416323,-1,1,1
experiment,parallel_sdoclust,blobs,50000,50,10,2,0,42,seq,2,0,25000,2000,5,-1,0.508677006,0.460842133,0.969519138,264,1,1
experiment,parallel_sdoclust,blobs,50000,50,10,2,0,42,seq,2,0,25000,2000,5,-1,0.506748676,0.462364912,0.969113588,264,1,1
experiment,parallel_sdoclust,blobs,50000,50,10,2,0,42,seq,2,0,25000,2000,5,-1,0.504988432,0.460811615,0.965800047,264,1,1
experiment,parallel_sdoclust,blobs,50000,50,10,2,0,42,seq,4,0,12500,2000,5,-1,0.2471416,0.453197002,0.700338602,262,1,1
experiment,parallel_sdoclust,blobs,50000,50,10,2,0,42,seq,2,0,25000,2000,5,-1,0.504432201,0.464037895,0.968470097,264,1,1
