phase,method,dataset,N,d,centers,std,noise_frac,seed,backend,n_splits,splitA_pos,splitA_size,chunksize,knn_eff,n_jobs,fit_time,ext_time,total_time,n_obs,ari,ami
experiment,parallel_sdoclust,blobs,200000,100,10,2.0,0.0,42,joblib,8,0,25000,2000,5,-1,0.750708818435669,0.7586562633514404,1.5093650817871094,264,1.0,1.0
experiment,parallel_sdoclust,blobs,200000,100,10,2.0,0.0,42,joblib,16,0,12500,2000,5,-1,0.3661365509033203,0.5422358512878418,0.9083724021911621,261,1.0,1.0
experiment,parallel_sdoclust,blobs,200000,100,10,2.0,0.0,42,dask,2,0,100000,2000,5,-1,3.0579214096069336,3.12269926071167,6.1806206703186035,267,1.0,1.0
experiment,parallel_sdoclust,blobs,200000,100,10,2.0,0.0,42,dask,4,0,50000,2000,5,-1,1.539280891418457,1.550764560699463,3.09004545211792,267,1.0,1.0
experiment,parallel_sdoclust,blobs,200000,100,10,2.0,0.0,42,dask,8,0,25000,2000,5,-1,0.7534055709838867,0.7919352054595947,1.5453407764434814,264,1.0,1.0
experiment,parallel_sdoclust,blobs,200000,100,10,2.0,0.0,42,dask,16,0,12500,2000,5,-1,0.367046594619751,0.5347485542297363,0.9017951488494873,261,1.0,1.0
baseline,sdoclust_full,blobs,200000,100,10,2.0,0.0,42,na,-1,-1,-1,2000,-1,-1,9.39721393585205,0.0,9.39721393585205,-1,1.0,1.0
baseline,kmeans_seq,blobs,200000,100,10,2.0,0.0,42,na,-1,-1,-1,2000,-1,-1,0.6369249820709229,0.0,0.6369249820709229,-1,1.0,1.0
baseline,minibatch_seq,blobs,200000,100,10,2.0,0.0,42,na,-1,-1,-1,2000,-1,-1,0.154341459274292,0.0,0.154341459274292,-1,1.0,1.0
baseline,minibatch_joblib,blobs,200000,100,10,2.0,0.0,42,na,-1,-1,-1,2000,-1,-1,0.5461301803588867,0.0,0.5461301803588867,-1,0.7368227605388402,0.9228849286701338
baseline,minibatch_dask,blobs,200000,100,10,2.0,0.0,42,na,-1,-1,-1,2000,-1,-1,0.6751937866210938,0.0,0.6751937866210938,-1,0.7368227605388402,0.9228849286701338
baseline,daskml_kmeans,blobs,200000,100,10,2.0,0.0,42,na,-1,-1,-1,2000,-1,-1,1.2715976238250732,0.0,1.2715976238250732,-1,1.0,1.0
experiment,parallel_sdoclust,blobs,200000,100,10,2.0,0.0,42,seq,2,0,100000,2000,5,-1,3.0627970695495605,3.1217894554138184,6.184586524963379,267,1.0,1.0
experiment,parallel_sdoclust,blobs,200000,100,10,2.0,0.0,42,seq,4,0,50000,2000,5,-1,1.5353243350982666,3.0948455333709717,4.630169868469238,267,1.0,1.0
experiment,parallel_sdoclust,blobs,200000,100,10,2.0,0.0,42,seq,8,0,25000,2000,5,-1,0.7719876766204834,2.9599499702453613,3.7319376468658447,264,1.0,1.0
experiment,parallel_sdoclust,blobs,200000,100,10,2.0,0.0,42,seq,16,0,12500,2000,5,-1,0.37050747871398926,2.947597026824951,3.3181045055389404,261,1.0,1.0
experiment,parallel_sdoclust,blobs,200000,100,10,2.0,0.0,42,joblib,2,0,100000,2000,5,-1,3.0645692348480225,3.135911226272583,6.2004804611206055,267,1.0,1.0
experiment,parallel_sdoclust,blobs,200000,100,10,2.0,0.0,42,joblib,4,0,50000,2000,5,-1,1.5321671962738037,1.5530779361724854,3.085245132446289,267,1.0,1.0
experiment,parallel_sdoclust,blobs,200000,100,10,2.0,0.0,42,joblib,8,0,25000,2000,5,-1,0.7724189758300781,0.7602038383483887,1.5326228141784668,264,1.0,1.0
experiment,parallel_sdoclust,blobs,200000,100,10,2.0,0.0,42,joblib,16,0,12500,2000,5,-1,0.37005043029785156,0.5424509048461914,0.912501335144043,261,1.0,1.0
experiment,parallel_sdoclust,blobs,200000,100,10,2.0,0.0,42,dask,2,0,100000,2000,5,-1,3.0528454780578613,3.1190109252929688,6.17185640335083,267,1.0,1.0
experiment,parallel_sdoclust,blobs,200000,100,10,2.0,0.0,42,dask,4,0,50000,2000,5,-1,1.5293941497802734,1.5517511367797852,3.0811452865600586,267,1.0,1.0
experiment,parallel_sdoclust,blobs,200000,100,10,2.0,0.0,42,dask,8,0,25000,2000,5,-1,0.7683234214782715,0.783827543258667,1.5521509647369385,264,1.0,1.0
experiment,parallel_sdoclust,blobs,200000,100,10,2.0,0.0,42,dask,16,0,12500,2000,5,-1,0.3653385639190674,0.5347542762756348,0.9000928401947021,261,1.0,1.0
baseline,sdoclust_full,noisy_blobs,200000,50,5,1.0,0.05,42,na,-1,-1,-1,2000,-1,-1,6.290971755981445,0.0,6.290971755981445,-1,0.9356982363577833,0.9198256302456266
baseline,kmeans_seq,noisy_blobs,200000,50,5,1.0,0.05,42,na,-1,-1,-1,2000,-1,-1,0.32878994941711426,0.0,0.32878994941711426,-1,0.9357121771583138,0.9199468414999603
baseline,minibatch_seq,noisy_blobs,200000,50,5,1.0,0.05,42,na,-1,-1,-1,2000,-1,-1,0.12125015258789062,0.0,0.12125015258789062,-1,0.9357106856859112,0.9199322098403538
baseline,minibatch_joblib,noisy_blobs,200000,50,5,1.0,0.05,42,na,-1,-1,-1,2000,-1,-1,0.25340986251831055,0.0,0.25340986251831055,-1,0.6228440191475213,0.802297479279148
baseline,minibatch_dask,noisy_blobs,200000,50,5,1.0,0.05,42,na,-1,-1,-1,2000,-1,-1,0.3507266044616699,0.0,0.3507266044616699,-1,0.6228440191475213,0.802297479279148
baseline,daskml_kmeans,noisy_blobs,200000,50,5,1.0,0.05,42,na,-1,-1,-1,2000,-1,-1,1.3155441284179688,0.0,1.3155441284179688,-1,0.7878688529230011,0.9123362808423057
experiment,parallel_sdoclust,noisy_blobs,200000,50,5,1.0,0.05,42,seq,2,0,105000,2000,5,-1,2.084563970565796,1.8573131561279297,3.9418771266937256,267,0.9357000295595169,0.9198444793710948
experiment,parallel_sdoclust,noisy_blobs,200000,50,5,1.0,0.05,42,seq,4,0,52500,2000,5,-1,1.0283827781677246,1.8901252746582031,2.9185080528259277,266,0.9356940135089675,0.9197827848280463
experiment,parallel_sdoclust,noisy_blobs,200000,50,5,1.0,0.05,42,seq,8,0,26250,2000,5,-1,0.5108029842376709,1.8894543647766113,2.4002573490142822,262,0.9357022438980921,0.9198557295929144
experiment,parallel_sdoclust,noisy_blobs,200000,50,5,1.0,0.05,42,seq,16,0,13125,2000,5,-1,0.255429744720459,1.8469185829162598,2.1023483276367188,261,0.9356883914797662,0.9197363938684456
experiment,parallel_sdoclust,noisy_blobs,200000,50,5,1.0,0.05,42,joblib,2,0,105000,2000,5,-1,2.0632498264312744,1.8679063320159912,3.9311561584472656,267,0.9357000295595169,0.9198444793710948
experiment,parallel_sdoclust,noisy_blobs,200000,50,5,1.0,0.05,42,joblib,4,0,52500,2000,5,-1,1.0431499481201172,0.9624438285827637,2.005593776702881,266,0.9356940135089675,0.9197827848280463
experiment,parallel_sdoclust,noisy_blobs,200000,50,5,1.0,0.05,42,joblib,8,0,26250,2000,5,-1,0.5208275318145752,0.4946322441101074,1.0154597759246826,262,0.9357022438980921,0.9198557295929144
experiment,parallel_sdoclust,noisy_blobs,200000,50,5,1.0,0.05,42,joblib,16,0,13125,2000,5,-1,0.2554168701171875,0.3342280387878418,0.5896449089050293,261,0.9356883914797662,0.9197363938684456
experiment,parallel_sdoclust,noisy_blobs,200000,50,5,1.0,0.05,42,dask,2,0,105000,2000,5,-1,2.0949435234069824,1.8657848834991455,3.960728406906128,267,0.9357000295595169,0.9198444793710948
experiment,parallel_sdoclust,noisy_blobs,200000,50,5,1.0,0.05,42,dask,4,0,52500,2000,5,-1,1.0441625118255615,0.9529187679290771,1.9970812797546387,266,0.9356940135089675,0.9197827848280463
experiment,parallel_sdoclust,noisy_blobs,200000,50,5,1.0,0.05,42,dask,8,0,26250,2000,5,-1,0.5151326656341553,0.5062227249145508,1.021355390548706,262,0.9357022438980921,0.9198557295929144
experiment,parallel_sdoclust,noisy_blobs,200000,50,5,1.0,0.05,42,dask,16,0,13125,2000,5,-1,0.25550150871276855,0.3321390151977539,0.5876405239105225,261,0.9356883914797662,0.9197363938684456
baseline,sdoclust_full,noisy_blobs,200000,50,5,1.0,0.15,42,na,-1,-1,-1,2000,-1,-1,6.902103662490845,0.0,6.902103662490845,-1,0.8043359936009975,0.8250481403869834
baseline,kmeans_seq,noisy_blobs,200000,50,5,1.0,0.15,42,na,-1,-1,-1,2000,-1,-1,0.5377516746520996,0.0,0.5377516746520996,-1,0.8058670018311284,0.828898008612787
baseline,minibatch_seq,noisy_blobs,200000,50,5,1.0,0.15,42,na,-1,-1,-1,2000,-1,-1,0.14043569564819336,0.0,0.14043569564819336,-1,0.8030758866847372,0.9166624135689799
baseline,minibatch_joblib,noisy_blobs,200000,50,5,1.0,0.15,42,na,-1,-1,-1,2000,-1,-1,0.21537470817565918,0.0,0.21537470817565918,-1,0.6228390071320793,0.800157106251124
baseline,minibatch_dask,noisy_blobs,200000,50,5,1.0,0.15,42,na,-1,-1,-1,2000,-1,-1,0.3316640853881836,0.0,0.3316640853881836,-1,0.6228390071320793,0.800157106251124
baseline,daskml_kmeans,noisy_blobs,200000,50,5,1.0,0.15,42,na,-1,-1,-1,2000,-1,-1,1.5212993621826172,0.0,1.5212993621826172,-1,0.7927320914827354,0.9077547777104588
experiment,parallel_sdoclust,noisy_blobs,200000,50,5,1.0,0.15,42,seq,2,0,115000,2000,5,-1,2.272726535797119,2.0695247650146484,4.342251300811768,264,0.8043520974499558,0.8251198516445829
experiment,parallel_sdoclust,noisy_blobs,200000,50,5,1.0,0.15,42,seq,4,0,57500,2000,5,-1,1.1338229179382324,2.0151281356811523,3.1489510536193848,261,0.8041926856324004,0.8246547256767056
experiment,parallel_sdoclust,noisy_blobs,200000,50,5,1.0,0.15,42,seq,8,0,28750,2000,5,-1,0.5652494430541992,2.044727325439453,2.6099767684936523,261,0.8042161259644631,0.8247314764510845
experiment,parallel_sdoclust,noisy_blobs,200000,50,5,1.0,0.15,42,seq,16,0,14375,2000,5,-1,0.2794761657714844,1.942889928817749,2.2223660945892334,260,0.8042193867548197,0.8247358598143019
experiment,parallel_sdoclust,noisy_blobs,200000,50,5,1.0,0.15,42,joblib,2,0,115000,2000,5,-1,2.278710126876831,2.0860514640808105,4.364761590957642,264,0.8043520974499558,0.8251198516445829
experiment,parallel_sdoclust,noisy_blobs,200000,50,5,1.0,0.15,42,joblib,4,0,57500,2000,5,-1,1.1482930183410645,1.0278592109680176,2.176152229309082,261,0.8041926856324004,0.8246547256767056
experiment,parallel_sdoclust,noisy_blobs,200000,50,5,1.0,0.15,42,joblib,8,0,28750,2000,5,-1,0.5692346096038818,0.5209698677062988,1.0902044773101807,261,0.8042161259644631,0.8247314764510845
experiment,parallel_sdoclust,noisy_blobs,200000,50,5,1.0,0.15,42,joblib,16,0,14375,2000,5,-1,0.2767155170440674,0.35830116271972656,0.635016679763794,260,0.8042193867548197,0.8247358598143019
experiment,parallel_sdoclust,noisy_blobs,200000,50,5,1.0,0.15,42,dask,2,0,115000,2000,5,-1,2.2914273738861084,2.075862169265747,4.3672895431518555,264,0.8043520974499558,0.8251198516445829
experiment,parallel_sdoclust,noisy_blobs,200000,50,5,1.0,0.15,42,dask,4,0,57500,2000,5,-1,1.147853136062622,1.0416052341461182,2.1894583702087402,261,0.8041926856324004,0.8246547256767056
experiment,parallel_sdoclust,noisy_blobs,200000,50,5,1.0,0.15,42,dask,8,0,28750,2000,5,-1,0.5686461925506592,0.5540194511413574,1.1226656436920166,261,0.8042161259644631,0.8247314764510845
experiment,parallel_sdoclust,noisy_blobs,200000,50,5,1.0,0.15,42,dask,16,0,14375,2000,5,-1,0.27560877799987793,0.3530690670013428,0.6286778450012207,260,0.8042193867548197,0.8247358598143019
baseline,sdoclust_full,noisy_blobs,200000,50,5,2.0,0.05,42,na,-1,-1,-1,2000,-1,-1,6.265756130218506,0.0,6.265756130218506,-1,0.9356891129688167,0.9197454759538045
baseline,kmeans_seq,noisy_blobs,200000,50,5,2.0,0.05,42,na,-1,-1,-1,2000,-1,-1,0.3263239860534668,0.0,0.3263239860534668,-1,0.9356921895602125,0.919767295419119
baseline,minibatch_seq,noisy_blobs,200000,50,5,2.0,0.05,42,na,-1,-1,-1,2000,-1,-1,0.1262211799621582,0.0,0.1262211799621582,-1,0.7800254978477216,0.8982277483163674
baseline,minibatch_joblib,noisy_blobs,200000,50,5,2.0,0.05,42,na,-1,-1,-1,2000,-1,-1,0.27172255516052246,0.0,0.27172255516052246,-1,0.6147334226757734,0.7870125903621888
baseline,minibatch_dask,noisy_blobs,200000,50,5,2.0,0.05,42,na,-1,-1,-1,2000,-1,-1,0.3604304790496826,0.0,0.3604304790496826,-1,0.6147334226757734,0.7870125903621888
baseline,daskml_kmeans,noisy_blobs,200000,50,5,2.0,0.05,42,na,-1,-1,-1,2000,-1,-1,2.0429468154907227,0.0,2.0429468154907227,-1,0.6152722610721288,0.7876817485125595
experiment,parallel_sdoclust,noisy_blobs,200000,50,5,2.0,0.05,42,seq,2,0,105000,2000,5,-1,2.0767221450805664,1.9110324382781982,3.9877545833587646,263,0.9356922683728965,0.9197747544043973
experiment,parallel_sdoclust,noisy_blobs,200000,50,5,2.0,0.05,42,seq,4,0,52500,2000,5,-1,1.0417025089263916,1.8957746028900146,2.9374771118164062,265,0.9356888407748988,0.919737755860633
experiment,parallel_sdoclust,noisy_blobs,200000,50,5,2.0,0.05,42,seq,8,0,26250,2000,5,-1,0.5155930519104004,1.9455933570861816,2.461186408996582,263,0.9356927700048038,0.9197730266469875
experiment,parallel_sdoclust,noisy_blobs,200000,50,5,2.0,0.05,42,seq,16,0,13125,2000,5,-1,0.2548484802246094,1.8441753387451172,2.0990238189697266,260,0.9356811561663424,0.9196697502194054
experiment,parallel_sdoclust,noisy_blobs,200000,50,5,2.0,0.05,42,joblib,2,0,105000,2000,5,-1,2.082407236099243,1.9096324443817139,3.992039680480957,263,0.9356922683728965,0.9197747544043973
experiment,parallel_sdoclust,noisy_blobs,200000,50,5,2.0,0.05,42,joblib,4,0,52500,2000,5,-1,1.036797285079956,0.9639508724212646,2.0007481575012207,265,0.9356888407748988,0.919737755860633
experiment,parallel_sdoclust,noisy_blobs,200000,50,5,2.0,0.05,42,joblib,8,0,26250,2000,5,-1,0.5118997097015381,0.49913454055786133,1.0110342502593994,263,0.9356927700048038,0.9197730266469875
experiment,parallel_sdoclust,noisy_blobs,200000,50,5,2.0,0.05,42,joblib,16,0,13125,2000,5,-1,0.251878023147583,0.33548426628112793,0.5873622894287109,260,0.9356811561663424,0.9196697502194054
experiment,parallel_sdoclust,noisy_blobs,200000,50,5,2.0,0.05,42,dask,2,0,105000,2000,5,-1,2.077240228652954,1.906794786453247,3.984035015106201,263,0.9356922683728965,0.9197747544043973
experiment,parallel_sdoclust,noisy_blobs,200000,50,5,2.0,0.05,42,dask,4,0,52500,2000,5,-1,1.0375518798828125,0.9529650211334229,1.9905169010162354,265,0.9356888407748988,0.919737755860633
experiment,parallel_sdoclust,noisy_blobs,200000,50,5,2.0,0.05,42,dask,8,0,26250,2000,5,-1,0.513803243637085,0.5137021541595459,1.0275053977966309,263,0.9356927700048038,0.9197730266469875
experiment,parallel_sdoclust,noisy_blobs,200000,50,5,2.0,0.05,42,dask,16,0,13125,2000,5,-1,0.2527933120727539,0.3309779167175293,0.5837712287902832,260,0.9356811561663424,0.9196697502194054
baseline,sdoclust_full,noisy_blobs,200000,50,5,2.0,0.15,42,na,-1,-1,-1,2000,-1,-1,6.977865219116211,0.0,6.977865219116211,-1,0.8042864660804255,0.8249120341149602
baseline,kmeans_seq,noisy_blobs,200000,50,5,2.0,0.15,42,na,-1,-1,-1,2000,-1,-1,0.4281437397003174,0.0,0.4281437397003174,-1,0.8043750861006959,0.8251464228593006
baseline,minibatch_seq,noisy_blobs,200000,50,5,2.0,0.15,42,na,-1,-1,-1,2000,-1,-1,0.07258105278015137,0.0,0.07258105278015137,-1,0.8044011467699627,0.8251892702135853
baseline,minibatch_joblib,noisy_blobs,200000,50,5,2.0,0.15,42,na,-1,-1,-1,2000,-1,-1,0.21689796447753906,0.0,0.21689796447753906,-1,0.6017061475301332,0.7722587975577719
baseline,minibatch_dask,noisy_blobs,200000,50,5,2.0,0.15,42,na,-1,-1,-1,2000,-1,-1,0.3262341022491455,0.0,0.3262341022491455,-1,0.6017061475301332,0.7722587975577719
baseline,daskml_kmeans,noisy_blobs,200000,50,5,2.0,0.15,42,na,-1,-1,-1,2000,-1,-1,1.5679843425750732,0.0,1.5679843425750732,-1,0.7630366383569693,0.8769913495096994
experiment,parallel_sdoclust,noisy_blobs,200000,50,5,2.0,0.15,42,seq,2,0,115000,2000,5,-1,2.288909435272217,2.106424570083618,4.395334005355835,265,0.8043344917213595,0.8250732557905509
experiment,parallel_sdoclust,noisy_blobs,200000,50,5,2.0,0.15,42,seq,4,0,57500,2000,5,-1,1.1392440795898438,2.0962772369384766,3.2355213165283203,267,0.8041378331565379,0.824501728841052
experiment,parallel_sdoclust,noisy_blobs,200000,50,5,2.0,0.15,42,seq,8,0,28750,2000,5,-1,0.5743083953857422,2.0770175457000732,2.6513259410858154,264,0.8041773184212165,0.8246156291215849
experiment,parallel_sdoclust,noisy_blobs,200000,50,5,2.0,0.15,42,seq,16,0,14375,2000,5,-1,0.27497386932373047,2.0123023986816406,2.287276268005371,260,0.804165052528848,0.8245864075186793
experiment,parallel_sdoclust,noisy_blobs,200000,50,5,2.0,0.15,42,joblib,2,0,115000,2000,5,-1,2.30167293548584,2.109708070755005,4.411381006240845,265,0.8043344917213595,0.8250732557905509
experiment,parallel_sdoclust,noisy_blobs,200000,50,5,2.0,0.15,42,joblib,4,0,57500,2000,5,-1,1.1517062187194824,1.0625741481781006,2.214280366897583,267,0.8041378331565379,0.824501728841052
experiment,parallel_sdoclust,noisy_blobs,200000,50,5,2.0,0.15,42,joblib,8,0,28750,2000,5,-1,0.5706820487976074,0.5361623764038086,1.106844425201416,264,0.8041773184212165,0.8246156291215849
experiment,parallel_sdoclust,noisy_blobs,200000,50,5,2.0,0.15,42,joblib,16,0,14375,2000,5,-1,0.27637338638305664,0.3650226593017578,0.6413960456848145,260,0.804165052528848,0.8245864075186793
experiment,parallel_sdoclust,noisy_blobs,200000,50,5,2.0,0.15,42,dask,2,0,115000,2000,5,-1,2.275794744491577,2.1025166511535645,4.378311395645142,265,0.8043344917213595,0.8250732557905509
experiment,parallel_sdoclust,noisy_blobs,200000,50,5,2.0,0.15,42,dask,4,0,57500,2000,5,-1,1.1431334018707275,1.0557348728179932,2.1988682746887207,267,0.8041378331565379,0.824501728841052
experiment,parallel_sdoclust,noisy_blobs,200000,50,5,2.0,0.15,42,dask,8,0,28750,2000,5,-1,0.5642716884613037,0.5607523918151855,1.1250240802764893,264,0.8041773184212165,0.8246156291215849
experiment,parallel_sdoclust,noisy_blobs,200000,50,5,2.0,0.15,42,dask,16,0,14375,2000,5,-1,0.2751593589782715,0.36022233963012695,0.6353816986083984,260,0.804165052528848,0.8245864075186793
baseline,sdoclust_full,noisy_blobs,200000,100,5,1.0,0.05,42,na,-1,-1,-1,2000,-1,-1,9.712564706802368,0.0,9.712564706802368,-1,0.9358891123475684,0.9214257629681295
baseline,kmeans_seq,noisy_blobs,200000,100,5,1.0,0.05,42,na,-1,-1,-1,2000,-1,-1,0.7530341148376465,0.0,0.7530341148376465,-1,0.9366586374187575,0.9268547745382713
baseline,minibatch_seq,noisy_blobs,200000,100,5,1.0,0.05,42,na,-1,-1,-1,2000,-1,-1,0.2352745532989502,0.0,0.2352745532989502,-1,0.9365778971711615,0.9263311957885121
baseline,minibatch_joblib,noisy_blobs,200000,100,5,1.0,0.05,42,na,-1,-1,-1,2000,-1,-1,0.517449140548706,0.0,0.517449140548706,-1,0.7898818816913192,0.9164695312545418
baseline,minibatch_dask,noisy_blobs,200000,100,5,1.0,0.05,42,na,-1,-1,-1,2000,-1,-1,0.5343372821807861,0.0,0.5343372821807861,-1,0.7898818816913192,0.9164695312545418
baseline,daskml_kmeans,noisy_blobs,200000,100,5,1.0,0.05,42,na,-1,-1,-1,2000,-1,-1,1.6694839000701904,0.0,1.6694839000701904,-1,0.7899075773160038,0.9165011724637753
experiment,parallel_sdoclust,noisy_blobs,200000,100,5,1.0,0.05,42,seq,2,0,105000,2000,5,-1,3.218973159790039,3.1859896183013916,6.404962778091431,264,0.9358584588511394,0.9211918460876236
experiment,parallel_sdoclust,noisy_blobs,200000,100,5,1.0,0.05,42,seq,4,0,52500,2000,5,-1,1.6000895500183105,3.133796215057373,4.733885765075684,269,0.9358748184465611,0.9212746885577162
experiment,parallel_sdoclust,noisy_blobs,200000,100,5,1.0,0.05,42,seq,8,0,26250,2000,5,-1,0.8023505210876465,3.0985965728759766,3.900947093963623,263,0.9359625137280563,0.9219534404386458
experiment,parallel_sdoclust,noisy_blobs,200000,100,5,1.0,0.05,42,seq,16,0,13125,2000,5,-1,0.3915238380432129,3.1106951236724854,3.5022189617156982,261,0.935916848825211,0.9216703123598171
experiment,parallel_sdoclust,noisy_blobs,200000,100,5,1.0,0.05,42,joblib,2,0,105000,2000,5,-1,3.2188165187835693,3.1972954273223877,6.416111946105957,264,0.9358584588511394,0.9211918460876236
experiment,parallel_sdoclust,noisy_blobs,200000,100,5,1.0,0.05,42,joblib,4,0,52500,2000,5,-1,1.597646713256836,1.5854249000549316,3.1830716133117676,269,0.9358748184465611,0.9212746885577162
experiment,parallel_sdoclust,noisy_blobs,200000,100,5,1.0,0.05,42,joblib,8,0,26250,2000,5,-1,0.7851934432983398,0.7995932102203369,1.5847866535186768,263,0.9359625137280563,0.9219534404386458
experiment,parallel_sdoclust,noisy_blobs,200000,100,5,1.0,0.05,42,joblib,16,0,13125,2000,5,-1,0.39046812057495117,0.577606201171875,0.9680743217468262,261,0.935916848825211,0.9216703123598171
experiment,parallel_sdoclust,noisy_blobs,200000,100,5,1.0,0.05,42,dask,2,0,105000,2000,5,-1,3.201411008834839,3.190514087677002,6.391925096511841,264,0.9358584588511394,0.9211918460876236
experiment,parallel_sdoclust,noisy_blobs,200000,100,5,1.0,0.05,42,dask,4,0,52500,2000,5,-1,1.5968711376190186,1.5751445293426514,3.17201566696167,269,0.9358748184465611,0.9212746885577162
experiment,parallel_sdoclust,noisy_blobs,200000,100,5,1.0,0.05,42,dask,8,0,26250,2000,5,-1,0.8113906383514404,0.8148415088653564,1.6262321472167969,263,0.9359625137280563,0.9219534404386458
experiment,parallel_sdoclust,noisy_blobs,200000,100,5,1.0,0.05,42,dask,16,0,13125,2000,5,-1,0.39239025115966797,0.5666568279266357,0.9590470790863037,261,0.935916848825211,0.9216703123598171
baseline,sdoclust_full,noisy_blobs,200000,100,5,1.0,0.15,42,na,-1,-1,-1,2000,-1,-1,10.673129081726074,0.0,10.673129081726074,-1,0.8059048110924111,0.8289123334346318
baseline,kmeans_seq,noisy_blobs,200000,100,5,1.0,0.15,42,na,-1,-1,-1,2000,-1,-1,0.8434257507324219,0.0,0.8434257507324219,-1,0.8501072009990913,0.9254487745226364
baseline,minibatch_seq,noisy_blobs,200000,100,5,1.0,0.15,42,na,-1,-1,-1,2000,-1,-1,0.1401352882385254,0.0,0.1401352882385254,-1,0.8421637986485067,0.9047361603641038
baseline,minibatch_joblib,noisy_blobs,200000,100,5,1.0,0.15,42,na,-1,-1,-1,2000,-1,-1,0.39359140396118164,0.0,0.39359140396118164,-1,0.8103219794057365,0.9265486971878059
baseline,minibatch_dask,noisy_blobs,200000,100,5,1.0,0.15,42,na,-1,-1,-1,2000,-1,-1,0.4080231189727783,0.0,0.4080231189727783,-1,0.8103219794057365,0.9265486971878059
baseline,daskml_kmeans,noisy_blobs,200000,100,5,1.0,0.15,42,na,-1,-1,-1,2000,-1,-1,1.5784404277801514,0.0,1.5784404277801514,-1,0.8093645573728492,0.9252690713450055
experiment,parallel_sdoclust,noisy_blobs,200000,100,5,1.0,0.15,42,seq,2,0,115000,2000,5,-1,3.520765542984009,3.4935836791992188,7.0143492221832275,264,0.8060678995074515,0.8292520296047527
experiment,parallel_sdoclust,noisy_blobs,200000,100,5,1.0,0.15,42,seq,4,0,57500,2000,5,-1,1.7615158557891846,3.398804187774658,5.160320043563843,264,0.8062893348819424,0.8298775290607902
experiment,parallel_sdoclust,noisy_blobs,200000,100,5,1.0,0.15,42,seq,8,0,28750,2000,5,-1,0.892244815826416,3.4580414295196533,4.350286245346069,261,0.8059723890002606,0.8290916322894999
experiment,parallel_sdoclust,noisy_blobs,200000,100,5,1.0,0.15,42,seq,16,0,14375,2000,5,-1,0.4288485050201416,3.2435543537139893,3.672402858734131,257,0.8059740939384665,0.8291139167141858
experiment,parallel_sdoclust,noisy_blobs,200000,100,5,1.0,0.15,42,joblib,2,0,115000,2000,5,-1,3.518826723098755,3.5040178298950195,7.022844552993774,264,0.8060678995074515,0.8292520296047527
experiment,parallel_sdoclust,noisy_blobs,200000,100,5,1.0,0.15,42,joblib,4,0,57500,2000,5,-1,1.7542223930358887,1.71415376663208,3.4683761596679688,264,0.8062893348819424,0.8298775290607902
experiment,parallel_sdoclust,noisy_blobs,200000,100,5,1.0,0.15,42,joblib,8,0,28750,2000,5,-1,0.8686935901641846,0.8869643211364746,1.7556579113006592,261,0.8059723890002606,0.8290916322894999
experiment,parallel_sdoclust,noisy_blobs,200000,100,5,1.0,0.15,42,joblib,16,0,14375,2000,5,-1,0.42203807830810547,0.600844144821167,1.0228822231292725,257,0.8059740939384665,0.8291139167141858
experiment,parallel_sdoclust,noisy_blobs,200000,100,5,1.0,0.15,42,dask,2,0,115000,2000,5,-1,3.5047767162323,3.4999260902404785,7.004702806472778,264,0.8060678995074515,0.8292520296047527
experiment,parallel_sdoclust,noisy_blobs,200000,100,5,1.0,0.15,42,dask,4,0,57500,2000,5,-1,1.7595770359039307,1.7076141834259033,3.467191219329834,264,0.8062893348819424,0.8298775290607902
experiment,parallel_sdoclust,noisy_blobs,200000,100,5,1.0,0.15,42,dask,8,0,28750,2000,5,-1,0.8874645233154297,0.9041218757629395,1.7915863990783691,261,0.8059723890002606,0.8290916322894999
experiment,parallel_sdoclust,noisy_blobs,200000,100,5,1.0,0.15,42,dask,16,0,14375,2000,5,-1,0.42176079750061035,0.5938515663146973,1.0156123638153076,257,0.8059740939384665,0.8291139167141858
baseline,sdoclust_full,noisy_blobs,200000,100,5,2.0,0.05,42,na,-1,-1,-1,2000,-1,-1,9.634429931640625,0.0,9.634429931640625,-1,0.9357697366762577,0.9204663728000231
baseline,kmeans_seq,noisy_blobs,200000,100,5,2.0,0.05,42,na,-1,-1,-1,2000,-1,-1,0.6012132167816162,0.0,0.6012132167816162,-1,0.9358983739156002,0.9214754097767112
baseline,minibatch_seq,noisy_blobs,200000,100,5,2.0,0.05,42,na,-1,-1,-1,2000,-1,-1,0.22774410247802734,0.0,0.22774410247802734,-1,0.9358926647546604,0.921435159267526
baseline,minibatch_joblib,noisy_blobs,200000,100,5,2.0,0.05,42,na,-1,-1,-1,2000,-1,-1,0.5390608310699463,0.0,0.5390608310699463,-1,0.9358699708549231,0.9212761127197847
baseline,minibatch_dask,noisy_blobs,200000,100,5,2.0,0.05,42,na,-1,-1,-1,2000,-1,-1,0.5571484565734863,0.0,0.5571484565734863,-1,0.9358699708549231,0.9212761127197847
baseline,daskml_kmeans,noisy_blobs,200000,100,5,2.0,0.05,42,na,-1,-1,-1,2000,-1,-1,1.4854512214660645,0.0,1.4854512214660645,-1,0.7087438409595819,0.847905688211471
experiment,parallel_sdoclust,noisy_blobs,200000,100,5,2.0,0.05,42,seq,2,0,105000,2000,5,-1,3.2245419025421143,3.216115713119507,6.440657615661621,265,0.9357390181784662,0.9202051998470633
